transparent_umbrella,0,3607,"[사물 → 생활용품] 투명 우산: 우산이 투명하거나 반투명한 경우에 사용되는 태그입니다. 대부분의 비닐 부분이 투명하다면 이 태그에 해당됩니다. / 키워드: 우산, 비닐우산, 투명"
robin_(honkai:_star_rail),0,3606,"[출처 및 작가 → 캐릭터] 로빈 (붕괴: 스타레일): '붕괴: 스타레일'에 등장하는 플레이어블 캐릭터로, 선데이의 여동생입니다. 긴 하늘색 머리, 머리 날개, 헤일로, 녹색 눈이 특징입니다. 우주적으로 명성을 얻은 할로비안 가수로, 화합의 힘을 사용해 음악을 널리 퍼뜨릴 수 있습니다. / 키워드: 붕괴 스타레일, 페나코니, 가수"
skewer,0,3606,"[사물 → 음식 및 음료] 꼬치: 작은 음식 조각, 특히 구운 고기나 채소를 꿰는 데 사용되는 얇은 막대를 묘사하는 태그입니다. '꼬치'라는 단어는 막대 자체를 가리키거나 꼬치 요리 전체를 의미할 수 있습니다. / 키워드: 꼬치, 꼬치구이, 음식"
burning,0,3603,"[인물 → 상태 및 감정] 불타는: 무언가가 불에 타는 모습을 묘사하는 태그입니다. 불에 탄 결과물은 'burnt' 태그를 사용합니다. / 키워드: 불, 연소, 화염"
sleeve_bow,0,3603,"[패션 → 액세서리] 소매 리본: 소매 주위에 묶인 리본을 묘사하는 태그입니다. / 키워드: 리본, 소매, 장식"
monsterification,0,3600,"[행동 → 특수 행동] 괴물화: 평범한 인간 캐릭터가 인어, 켄타우로스, 라미아, 슬라임 걸 등과 같은 괴물 같은 캐릭터로 변하는 것을 묘사하는 태그입니다. 이와 정반대되는 개념은 'humanization'(인간화)입니다. / 키워드: 변신, 괴물, 인외"
baseball_uniform,0,3600,"[패션 → 의상] 야구 유니폼: 야구 선수들이 경기 중에 입는 유니폼을 묘사하는 태그입니다. / 키워드: 야구, 유니폼, 스포츠"
fanbox_reward,0,3599,"[이미지 정보 → 출처 표시] 팬박스 리워드: Pixiv FANBOX의 유료 리워드임을 나타내는 태그입니다. 유료 리워드 업로드는 더 이상 허용되지 않습니다. / 키워드: 팬박스, 유료 콘텐츠, 후원"
spice_and_wolf,0,3598,"[출처 및 작가 → 작품] 늑대와 향신료: 하세쿠라 이스나 작가의 라이트 노벨 시리즈 및 이를 원작으로 하는 만화와 애니메이션입니다. 행상인 크래프트 로렌스와 젊은 인간 여성의 모습을 한 늑대 신 '호로'의 여정을 다룹니다. / 키워드: 호로, 로렌스, 경제"
scan_artifacts,0,3596,"[이미지 정보 → 품질 및 해상도] 스캔 아티팩트: 품질이 낮은 스캔으로 인해 발생한 이미지의 결함(아티팩트)을 묘사하는 태그입니다. / 키워드: 스캔, 화질 저하, 노이즈"
w_(arknights),0,3595,"[출처 및 작가 → 캐릭터] W (명일방주): '명일방주'에 등장하는 사카즈 용병 출신의 리유니온 무브먼트 분대장입니다. 이후 플레이어블 스나이퍼 오퍼레이터로도 등장합니다. 폭발물 전문가로, 유탄 발사기와 기폭 장치를 사용합니다. / 키워드: 명일방주, 리유니온, 사카즈"
super_sonico,0,3592,"[출처 및 작가 → 캐릭터] 슈퍼 소니코: 니트로플러스의 연례 라이브 이벤트 'NITRO SUPER SONIC'의 마스코트 캐릭터입니다. 밴드 '제1우주속도'의 보컬 겸 기타리스트입니다. 수줍고 서투르지만 친절하고 긍정적인 성격입니다. 트레이드마크인 헤드폰을 항상 착용하고 있으며, 글래머러스한 몸매가 특징입니다. / 키워드: 니트로플러스, 마스코트, 헤드폰"
typo,0,3590,"[이미지 정보 → 기타] 오타: 텍스트에 우발적으로 발생한 철자 오류를 묘사하는 태그입니다. / 키워드: 오타, 오기, 텍스트"
evangelion:_3.0_you_can_(not)_redo,0,3590,"[출처 및 작가 → 작품] 에반게리온: Q: '에반게리온 신극장판' 시리즈의 세 번째 영화입니다. / 키워드: 에반게리온, 신극장판, Q"
zero_no_tsukaima,0,3590,"[출처 및 작가 → 작품] 제로의 사역마: 야마구치 노보루 작가의 판타지 라이트 노벨 시리즈 및 이를 원작으로 하는 애니메이션입니다. 마법에 재능이 없어 '제로의 루이즈'라 불리는 소녀 루이즈가 일본의 평범한 소년 히라가 사이토를 사역마로 소환하면서 벌어지는 이야기를 다룹니다. / 키워드: 루이즈, 사이토, 이세계"
no_eyewear,0,3588,"[패션 → 치장 및 상태] 안경 벗음: 평소에 안경류를 착용하는 캐릭터가 그것을 착용하지 않은 상태를 묘사하는 태그입니다. 안경을 착용하지 않았지만 이미지 내에 안경이 있는 경우는 'unworn eyewear' 태그를 사용합니다. / 키워드: 안경, 맨눈, 벗음"
cheating_(relationship),0,3587,"[성적 요소 → 기타] 바람 (관계): 일대일 관계에서 자신의 정규 파트너가 아닌 다른 사람과 성관계를 갖는 것을 의미합니다. 기혼자 사이에서 일어날 경우 간통이라고 합니다. 정규 파트너 몰래 다른 사람을 만나는 경우에도 적용될 수 있습니다. / 키워드: 불륜, 외도, NTR"
g-string,0,3586,"[성적 요소 → 성적 패션 및 노출] G스트링: 끈팬티의 일종으로, 뒷부분이 얇은 끈으로만 이루어진 속옷입니다. 일반적으로 T팬티(thong)보다 더 노출이 심하며, 옆 끈이 더 얇다는 점에서 구별됩니다. / 키워드: 끈팬티, 속옷, T팬티"
sanji_(one_piece),0,3585,"[출처 및 작가 → 캐릭터] 상디 (원피스): '원피스'에 등장하는 캐릭터로, 본명은 빈스모크 상디입니다. 밀짚모자 일당의 요리사이며, 세계의 네 바다가 만나는 전설의 바다 '올 블루'를 찾는 것이 목표입니다. 발차기를 주력으로 하는 무술가이며, 아름다운 여성을 보면 과장된 코피를 흘리는 호색한적인 면이 있습니다. / 키워드: 원피스, 밀짚모자 일당, 요리사"
hands_on_another's_head,0,3582,"[행동 → 상호작용] 다른 사람 머리에 손 올리기: 캐릭터가 다른 캐릭터의 머리에 양손을 올리고 있는 상황을 묘사하는 태그입니다. 한 손만 올린 경우는 'hand on another's head' 태그를 사용합니다. / 키워드: 머리, 손, 쓰다듬기"
dandadan,0,3582,"[출처 및 작가 → 작품] 단다단: 타츠 유키노부 작가의 일본 만화 시리즈입니다. 슈에이샤의 '소년 점프+'에서 2021년 4월부터 연재되고 있습니다. 오컬트를 믿는 소녀와 유령을 믿는 소년이 기묘한 현상에 맞서는 이야기를 다룹니다. 2024년 10월에 사이언스 SARU 제작의 애니메이션이 방영되었습니다. / 키워드: 오컬트, 유령, 외계인"
kasane_teto_(utau),0,3581,"[출처 및 작가 → 캐릭터] 카사네 테토 (UTAU): 카사네 테토의 오리지널 UTAU 디자인입니다. 하츠네 미쿠의 오리지널 V2 디자인의 파생 캐릭터로 시작되었습니다. 붉은 눈과 드릴 모양의 붉은 트윈테일이 특징입니다. 왼쪽 팔에 '0401'(생일)이라는 숫자의 문신이 있습니다. / 키워드: UTAU, 보컬로이드 파생, 트윈드릴"
padlock,0,3581,"[사물 → 도구 및 기기] 자물쇠: 고정된 물체에 회전하는 고리를 걸어 잠그는 분리형 잠금장치를 묘사하는 태그입니다. / 키워드: 자물쇠, 잠금장치, 열쇠"
sunny_(omori),0,3581,"[출처 및 작가 → 캐릭터] 써니 (오모리): 'OMORI'의 현실 세계(FARAWAY) 버전 주인공입니다. 꿈 속 세계(HEADSPACE) 버전은 'OMORI' 태그를 사용합니다. 짧은 검은 머리와 검은 눈을 가졌으며, 보통 검은 스웨터 조끼 안에 흰색 셔츠를 입고 갈색 반바지를 착용합니다. / 키워드: OMORI, 주인공, 히키코모리"
flexing,0,3580,"[자세 → 전신 자세] 근육 자랑: 캐릭터가 자신의 근육을 과시하기 위해 포즈를 취하거나 움직이는 모습을 묘사하는 태그입니다. / 키워드: 근육, 포즈, 과시"
futa_with_male,0,3580,"[성적 요소 → 성적 행위] 후타나리x남성: 한 명 이상의 후타나리와 한 명의 남성이 성행위를 하는 그림을 묘사하는 태그입니다. / 키워드: 후타나리, 남성, 성관계"
yu-gi-oh!_gx,0,3579,"[출처 및 작가 → 작품] 유희왕 GX: '유희왕' 프랜차이즈의 첫 번째 주요 스핀오프 만화 및 애니메이션 시리즈입니다. 주로 융합 소환 몬스터를 중심으로 전개됩니다. 듀얼 아카데미를 배경으로, 뛰어난 듀얼 실력과 카드 정령과 교감하는 능력을 가진 학생 유우키 쥬다이의 이야기를 다룹니다. / 키워드: 유희왕, 쥬다이, 듀얼 아카데미"
argyle_pantyhose,0,3579,"[패션 → 속옷 및 양말류] 아가일 팬티스타킹: 아가일 패턴(마름모꼴 무늬)이 있는 팬티스타킹을 묘사하는 태그입니다. / 키워드: 팬티스타킹, 아가일, 패턴"
green_socks,0,3578,"[패션 → 속옷 및 양말류] 녹색 양말: 녹색의 양말이나 니삭스를 묘사하는 태그입니다. / 키워드: 양말, 니삭스, 녹색"
enoshima_junko,0,3578,"[출처 및 작가 → 캐릭터] 에노시마 쥰코: '단간론파 -희망의 학원과 절망의 고교생-'에 등장하는 캐릭터로, 칭호는 '초고교급 갸루'입니다. 풍성한 금발 트윈테일과 파란 눈이 특징입니다. 교복을 가슴골이 보이도록 열어 입는 경우가 많습니다. 그녀의 진정한 칭호는 '초고교급 절망'입니다. / 키워드: 단간론파, 초고교급 절망, 갸루"
hifumi_(blue_archive),0,3578,"[출처 및 작가 → 캐릭터] 히후미 (블루 아카이브): '블루 아카이브'에 등장하는 캐릭터입니다. 본명은 아지타니 히후미(阿慈谷ヒフミ)이며, 보충수업부 소속입니다. 페로로 관련 상품을 좋아하며, 특히 페로로 모양의 흰색 백팩을 자주 메고 다닙니다. L85 돌격소총을 사용합니다. / 키워드: 블루 아카이브, 보충수업부, 페로로"
utaite,0,3577,"[개념 및 테마 → 직업 및 신분] 우타이테: 니코니코 동화, 유튜브, 비리비리 등 동영상 업로드 사이트에서 활동하는 인터넷 커버 아티스트 및 가수를 지칭하는 태그입니다. 그룹으로 활동하거나 솔로 인디로 활동하는 경우가 많습니다. / 키워드: 커버송, 인터넷 가수, 니코니코 동화"
nitta_minami,0,3577,"[출처 및 작가 → 캐릭터] 닛타 미나미: '아이돌마스터 신데렐라 걸즈'의 쿨 타입 캐릭터입니다. 학업, 스포츠, 미인 대회 등 모든 면에서 뛰어난 언니 같은 대학생입니다. 애니메이션에서는 아나스타샤와 함께 'LOVE LAIKA'라는 유닛으로 활동합니다. / 키워드: 아이돌마스터, 신데렐라 걸즈, 쿨"
hickey,0,3576,"[인물 → 상태 및 감정] 키스마크: 피부를 키스하거나 빨아서 생기는 멍이나 자국을 묘사하는 태그입니다. 주로 목이나 팔에 생깁니다. 피부 아래의 작은 혈관이 터져서 생기는 자국입니다. 립스틱 자국(lipstick mark)과는 구별됩니다. / 키워드: 키스마크, 흡혈흔, 애정 표현"
flaming_eye,0,3574,"[인물 → 종족 및 특성] 불타는 눈: 한쪽 눈에서 불이 뿜어져 나오는 모습을 묘사하는 태그입니다. '블랙 록 슈터'와 '언더테일'의 샌즈 캐릭터로 인해 유명해졌습니다. 불이 궤적을 남기는 경우 'eye trail' 태그를 함께 사용합니다. / 키워드: 눈, 불, 특수능력"
hyuuga_hinata,0,3572,"[출처 및 작가 → 캐릭터] 휴우가 히나타: 애니메이션/만화 '나루토'의 조연 캐릭터입니다. 수줍음 많은 성격으로 우즈마키 나루토를 짝사랑했으며, 시리즈 마지막에는 나루토의 아내가 됩니다. / 키워드: 나루토, 쿠노이치, 백안"
ishmael_(project_moon),0,3572,"[출처 및 작가 → 캐릭터] 이스마엘 (프로젝트 문): 'Limbus Company'의 캐릭터입니다. 림버스 컴퍼니의 죄수 번호 8번이며, 19세기 소설 '모비 딕'의 화자에서 이름을 따왔습니다. 매우 긴 물결 모양의 주황색 머리, 녹색 눈, 주근깨가 특징이며, 밧줄로 만든 머리띠를 하고 있습니다. / 키워드: 림버스 컴퍼니, 프로젝트 문, 모비 딕"
uneven_sleeves,0,3572,"[패션 → 의상] 짝짝이 소매: 소매의 길이가 서로 다른 경우를 묘사하는 태그입니다. 색상이나 패턴이 다른 경우는 'mismatched sleeves' 태그를 사용합니다. / 키워드: 소매, 비대칭, 짝짝이"
rebecca_(keinelove),0,3571,"[출처 및 작가 → 캐릭터] 레베카 (keinelove): 아티스트 keinelove의 오리지널 캐릭터입니다. / 키워드: keinelove, 오리지널 캐릭터"
balcony,0,3571,"[배경 → 실내 환경] 발코니: 건물의 벽에서 바깥쪽으로 돌출된 플랫폼으로, 일반적으로 1층보다 높은 곳에 위치하며 난간이나 울타리로 둘러싸여 있습니다. 기둥이나 브래킷 등으로 지지되며, 문이나 창문을 통해 출입할 수 있습니다. / 키워드: 발코니, 베란다, 테라스"
takami_chika,0,3571,"[출처 및 작가 → 캐릭터] 타카미 치카: '러브 라이브! 선샤인!!'의 주인공입니다. 사교적이고 쉽게 포기하지 않는 성격으로, μ's(뮤즈)의 공연을 보고 감명받아 스쿨 아이돌 유닛 Aqours(아쿠아)를 결성합니다. 가족이 운영하는 료칸은 바다가 보이는 노천 온천으로 유명하며, 두 언니와 함께 살고 있습니다. 주황색 단발머리에 왼쪽 옆머리를 땋아 노란 리본으로 묶고, 오른쪽에는 클로버 모양 머리 장식을 하고 있는 것이 특징입니다. / 키워드: 러브라이브 선샤인, Aqours, 타카미 치카"
bangboo_(zenless_zone_zero),0,3566,"[출처 및 작가 → 캐릭터] 방부 (젠레스 존 제로): 게임 '젠레스 존 제로'에 등장하는 동반자 유닛입니다. 일반적으로 토끼 귀를 가진 인형 같은 로봇의 모습을 하고 있지만, 다양한 개인화된 변형이 존재합니다. 원래는 공동(Hollow) 재해 시 주민들의 대피를 돕기 위해 만들어졌으나, 기술 발달로 인간 수준의 인공지능을 갖추게 되어 뉴에리두의 일상 운영에 필수적인 존재가 되었습니다. / 키워드: 젠레스 존 제로, 방부, 로봇, 마스코트"
multicolored_horns,0,3566,"[인물 → 종족 및 특성] 여러 색의 뿔: 여러 가지 색깔이 섞여 있는 뿔을 묘사하는 태그입니다. 그라데이션이 들어간 뿔(gradient horns)과 함께 사용될 수 있습니다. / 키워드: 뿔, 다채로운, 여러 색"
hakui_koyori,0,3564,"[출처 및 작가 → 캐릭터] 하쿠이 코요리: 홀로라이브 6기생 '비밀결사 holoX' 소속의 버츄얼 유튜버입니다. 코요테 소녀로, holoX의 연구 개발 책임자입니다. 길고 웨이브진 분홍색 머리, 보라색 눈, 코요테 귀와 꼬리, 그리고 큰 가슴이 특징입니다. 화학 구조식을 본뜬 육각형 머리 장식을 하고 있습니다. / 키워드: 버튜버, 홀로라이브, holoX, 하쿠이 코요리"
shoulder_carry,0,3564,"[행동 → 상호작용] 어깨에 태우기: 한 사람이 다른 사람을 어깨 위에 태우고 있는 모습을 묘사하는 태그입니다. 태워진 사람은 보통 태운 사람의 양 어깨에 다리를 하나씩 얹고, 머리를 잡아 균형을 잡습니다. 태운 사람은 상대방의 다리나 발목을 잡아 지탱해 주기도 합니다. 목마와는 다르게 어깨에 앉는 자세입니다. / 키워드: 어깨 태우기, 목마, 업기"
looking_at_mirror,0,3563,"[행동 → 일상 행동] 거울 보기: 캐릭터가 거울에 비친 자신의 모습을 바라보고 있는 상황을 나타내는 태그입니다. 화장을 하거나, 이를 닦거나, 머리를 매만지는 등 다양한 이유로 거울을 볼 수 있습니다. / 키워드: 거울, 자신 보기, 성찰"
triangle_hair_ornament,0,3562,"[패션 → 액세서리] 삼각형 머리 장식: 삼각형 모양을 한 머리 장식에 사용되는 태그입니다. / 키워드: 머리 장식, 삼각형, 헤어 액세서리"
holding_stick,0,3561,"[행동 → 상호작용] 막대기 들기: 캐릭터가 막대기를 손에 들고 있는 그림에 사용되는 태그입니다. / 키워드: 막대기, 나뭇가지, 잡기"
kuromorimine_military_uniform,0,3561,"[패션 → 의상] 쿠로모리미네 군복: 애니메이션 '걸즈 앤 판처'에 등장하는 쿠로모리미네 여학원의 군복을 나타내는 태그입니다. / 키워드: 걸즈 앤 판처, 쿠로모리미네, 군복, 교복"
bandage_on_face,0,3560,"[패션 → 액세서리] 얼굴에 붙인 붕대: 캐릭터의 얼굴에 붕대가 감겨 있거나 반창고가 붙어 있는 그림에 사용되는 태그입니다. / 키워드: 붕대, 반창고, 얼굴, 부상"
sideburns_stubble,0,3559,"[패션 → 치장 및 상태] 구레나룻 수염 자국: 구레나룻이나 수염을 부분적으로 면도한 후 관자놀이 부분에 짧고 거칠게 남은 수염을 나타냅니다. 종종 거칠고 면도하지 않은 듯한 느낌을 주며, 다양한 얼굴 수염 스타일링의 일부일 수 있습니다. 턱, 윗입술, 턱수염에만 수염 자국이 있는 경우에는 사용하지 않습니다. / 키워드: 구레나룻, 수염, 수염 자국, 남성미"
mococo_abyssgard,0,3558,"[출처 및 작가 → 캐릭터] 모코코 어비스가드: 홀로라이브 English 3기생 'Advent' 소속의 버츄얼 유튜버로, 쌍둥이 언니인 후와와 어비스가드와 함께 '쌍둥이 마견'으로 활동합니다. 짧은 금발에 분홍색 스트리크가 있으며, 개 귀와 꼬리를 가진 소녀입니다. 언니인 후와와보다 머리가 짧고 가슴이 작은 것으로 구분할 수 있습니다. / 키워드: 버튜버, 홀로라이브, Advent, 모코코 어비스가드"
sennen_sensou_aigis,0,3557,"[출처 및 작가 → 작품] 천년전쟁 아이기스: DMM.com에서 서비스하는 PC 및 안드로이드용 타워 디펜스 온라인 브라우저 게임입니다. 처음에는 성인용 버전으로 출시되었으나, 이후 전연령 버전도 출시되었습니다. 플레이어는 호감도 시스템을 통해 캐릭터와의 특별한 장면을 해금할 수 있습니다. / 키워드: 천년전쟁 아이기스, DMM, 타워 디펜스, 웹게임"
futaba_anzu,0,3556,"[출처 및 작가 → 캐릭터] 후타바 안즈: '아이돌 마스터 신데렐라 걸즈'에 등장하는 큐트 타입의 아이돌입니다. 17세의 게으른 니트(NEET)로, 키가 139cm로 작습니다. ""일하면 지는 거다""라고 쓰인 흰색 티셔츠를 자주 입고, 낡은 토끼 인형을 들고 다니는 모습을 볼 수 있습니다. 아이돌로 벌어서 편하게 살 수 있을 거라 믿고 있습니다. / 키워드: 아이돌 마스터, 신데렐라 걸즈, 후타바 안즈, 니트"
brown_tail,0,3556,"[인물 → 종족 및 특성] 갈색 꼬리: 갈색 꼬리를 가진 캐릭터에 사용되는 태그입니다. / 키워드: 꼬리, 갈색, 동물 귀"
seaport_princess,0,3555,"[출처 및 작가 → 캐릭터] 항만서희: '함대 컬렉션'에 등장하는 적 캐릭터입니다. 매우 긴 흰색 머리카락, 붉은 눈, 큰 손톱, 그리고 하나의 뿔이 특징이며, 거대한 가슴을 가지고 있습니다. 보통 매우 키가 크고 부드럽고 수줍은 성격으로 묘사됩니다. 팬들 사이에서는 다윈 항을 따서 '다윈쨩'이라고도 불립니다. / 키워드: 함대 컬렉션, 칸코레, 심해서함, 항만서희"
town,0,3555,"[배경 → 실외 환경] 마을: 중간 규모의 정착지를 나타내는 태그입니다. 일반적으로 마을(village)보다는 크고 현대적이지만, 도시(city)만큼 크거나 발전되지는 않은 곳을 의미합니다. / 키워드: 마을, 소도시, 거리"
kitasan_black_(umamusume),0,3554,"[출처 및 작가 → 캐릭터] 키타산 블랙 (우마무스메): '우마무스메 프리티 더비'에 등장하는 캐릭터입니다. 쾌활하고 활기찬 소녀로, 어떤 도전이든 순수하게 받아들입니다. 토카이 테이오를 동경하며 우상으로 삼고 있습니다. 일본 축제를 모티브로 한 디자인이 특징입니다. 애니메이션 2기에서는 조연이었으나, 3기에서는 주인공으로 활약합니다. / 키워드: 우마무스메, 키타산 블랙, 축제, 활기참"
calendar_(object),0,3553,"[사물 → 서적 및 문서] 달력 (사물): 그림에 달력이 포함되어 있지만, 그림 자체가 달력의 한 페이지는 아닐 때 사용되는 태그입니다. / 키워드: 달력, 캘린더, 날짜"
cousins,0,3550,"[인물 → 인원수 및 관계] 사촌: 공통된 조상, 보통 같은 조부모를 둔 두 명 이상의 캐릭터가 함께 있는 그림에 사용되는 태그입니다. / 키워드: 사촌, 친척, 가족"
long_shirt,0,3549,"[패션 → 의상] 롱셔츠: 착용했을 때 엉덩이나 골반 부분을 덮을 만큼 긴 셔츠를 나타내는 태그입니다. 소매가 길 필요는 없습니다. / 키워드: 롱셔츠, 긴 셔츠, 오버사이즈"
miyako_(blue_archive),0,3548,"[출처 및 작가 → 캐릭터] 미야코 (블루 아카이브): 게임 '블루 아카이브'에 등장하는 캐릭터입니다. SRT 특수학원 RABBIT 소대의 리더입니다. 보라색 눈과 긴 흰색 머리를 가지고 있으며, 한쪽 머리를 위로 묶은 스타일을 하고 있습니다. 파란색 세라복과 토끼 귀 모양의 헤드폰을 착용하고 있습니다. 전체 이름은 츠키유키 미야코입니다. / 키워드: 블루 아카이브, 미야코, RABBIT 소대, 토끼"
cyberpunk,0,3547,"[개념 및 테마 → 문화 요소] 사이버펑크: 공상 과학의 한 장르로, 기술의 비인간적인 효과와 그에 따른 사회 붕괴를 주요 주제로 다룹니다. 어둡고 지저분하며, 수많은 전선과 네온사인이 특징적인 분위기를 자아냅니다. ""하이테크, 로우라이프(high tech and low life)""라는 말로 요약될 수 있습니다. / 키워드: 사이버펑크, SF, 디스토피아, 네온"
mallet,0,3545,"[사물 → 도구 및 기기] 나무 망치: 평평한 타격면을 가진 망치와 유사한 도구입니다. 주로 나무로 만들어진 큰 망치를 가리킵니다. / 키워드: 나무 망치, 망치, 도구"
counter,0,3544,"[사물 → 가구] 카운터: 상점이나 바에서 물건을 팔거나 음식과 음료를 제공하는 테이블, 또는 고객이 구매한 상품의 대금을 지불하는 장소를 나타냅니다. 특정 유형의 테이블에 사용되는 태그입니다. / 키워드: 카운터, 계산대, 바 테이블"
sen_no_kiseki_(series),0,3543,"[출처 및 작가 → 작품] 섬의 궤적 (시리즈): '영웅전설 궤적 시리즈'의 에레보니아 제국 편을 다루는 이야기입니다. 서양권에서는 'Trails of Cold Steel' 시리즈로 알려져 있습니다. / 키워드: 섬의 궤적, 영웅전설, 궤적 시리즈, Trails of Cold Steel"
orange_shoes,0,3542,"[패션 → 신발] 주황색 신발: 주황색으로 된 신발을 착용한 그림에 사용되는 태그입니다. / 키워드: 신발, 주황색, 오렌지색"
i-19_(kancolle),0,3541,"[출처 및 작가 → 캐릭터] I-19 (함대 컬렉션): '함대 컬렉션'에 등장하는 일본 잠수함 I-19의 의인화 캐릭터입니다. 애칭은 '이쿠'입니다. 긴 파란색 머리를 트윈테일 또는 트리플테일로 묶고 있으며, 별 모양 동공이 있는 붉은 눈이 특징입니다. 구형 스쿨미즈를 입고 있으며, 종종 어뢰를 가슴 사이에 끼고 있는 모습으로 그려집니다. / 키워드: 함대 컬렉션, 칸코레, 이쿠, 잠수함"
nonomi_(blue_archive),0,3540,"[출처 및 작가 → 캐릭터] 노노미 (블루 아카이브): 게임 '블루 아카이브'에 등장하는 캐릭터입니다. 대책위원회의 멤버입니다. 전체 이름은 이자요이 노노미입니다. M134 미니건을 주 무기로 사용합니다. / 키워드: 블루 아카이브, 노노미, 대책위원회, 미니건"
gokou_ruri,0,3539,"[출처 및 작가 → 캐릭터] 고코우 루리: '내 여동생이 이렇게 귀여울 리가 없어'에 등장하는 캐릭터입니다. 필명은 쿠로네코(黒猫)이며, 오타쿠 동료입니다. 여름에도 고딕 로리타 복장을 하고 있는 모습이 자주 보입니다. / 키워드: 내여귀, 쿠로네코, 고코우 루리, 고스로리"
leon_(pokemon),0,3538,"[출처 및 작가 → 캐릭터] 단델 (포켓몬): '포켓몬스터 소드・실드'에 등장하는 캐릭터입니다. 일본명은 단데(ダンデ)입니다. 가라르 지방의 챔피언으로, '무패의 단델'로 알려져 있습니다. 엄청난 카리스마와 인기를 자랑하지만, 방향치라는 소문이 있습니다. 첫 포켓몬은 리자몽입니다. / 키워드: 포켓몬스터, 소드실드, 단델, 챔피언"
wire,0,3537,"[사물 → 기타 사물] 철사: 얇은 금속 가닥이나 실을 나타내는 태그입니다. 이 태그는 주로 무기로 사용되는 비절연 금속선에 사용됩니다. 코팅된 전선, 특히 기계나 전자기기에 연결된 전선은 'cable' 태그를 사용해야 합니다. / 키워드: 철사, 와이어, 금속선"
patch,0,3537,"[패션 → 액세서리] 패치: 옷이나 다른 물건에 꿰매거나 붙이는 장식용 또는 수선용 천 조각을 의미합니다. 안대(eyepatch)나 반창고(bandaid)와는 구별됩니다. 소프트웨어 업데이트를 의미하기도 하지만, 그림에서는 주로 의류 장식을 가리킵니다. / 키워드: 패치, 와펜, 헝겊, 장식"
stripper_pole,0,3532,"[사물 → 기타 사물] 스트리퍼 폴: 스트리퍼가 나이트클럽에서 폴 댄스를 출 때 사용하는 봉을 나타내는 태그입니다. / 키워드: 폴댄스, 스트립 클럽, 봉"
star_choker,0,3532,"[패션 → 액세서리] 별 초커: 별 모양 장식이 하나 이상 달린 초커를 나타내는 태그입니다. 초커 자체의 일부이거나 부착물 형태일 수 있습니다. / 키워드: 초커, 목걸이, 별, 액세서리"
oda_nobunaga_(fate),0,3531,"[출처 및 작가 → 캐릭터] 오다 노부나가 (Fate): 'Fate' 시리즈에 등장하는 영령으로, 실제 역사 인물인 오다 노부나가의 성별이 전환된 버전입니다. 'Fate/Grand Order'의 구다구다 혼노지 이벤트에서 처음 등장했습니다. 역사적 사실인 혼노지의 변을 참조하여, 종종 ""더위를 느낀다""며 망토만 걸친 모습으로 그려지기도 합니다. / 키워드: 페이트, FGO, 오다 노부나가, 구다구다"
o3o,0,3530,"[인물 → 상태 및 감정] o3o: 느슨하거나 오므린 입술을 표현하는 이모티콘으로, 보통 당황하거나 멍한 표정을 나타낼 때 사용됩니다. 고양이 같은 표정을 나타내는 ':3'과는 구별됩니다. / 키워드: 이모티콘, 표정, 입술, 멍함"
unicorn_(azur_lane),0,3529,"[출처 및 작가 → 캐릭터] 유니콘 (벽람항로): '벽람항로'에 등장하는 HMS 유니콘(I72)의 의인화 캐릭터입니다. 경항공모함이자 항공기 수리함입니다. 긴 보라색 머리와 보라색 눈을 가진 수줍음 많은 소녀로 묘사됩니다. '유니'라는 이름의 날개 달린 유니콘 인형을 들고 다닙니다. 지휘관을 '오빠'라고 부르는 것이 특징입니다. / 키워드: 벽람항로, 아주르레인, 유니콘, 경항공모함"
pillow_grab,0,3529,"[행동 → 상호작용] 베개 잡기: 하나 또는 여러 개의 베개를 손으로 꽉 잡고 있는 모습을 묘사하는 태그입니다. / 키워드: 베개, 잡기, 껴안기"
raihan_(pokemon),0,3527,"[출처 및 작가 → 캐릭터] 금랑 (포켓몬): '포켓몬스터 소드・실드'에 등장하는 캐릭터입니다. 일본명은 키바나(キバナ)입니다. 가라르 지방에서 가장 강한 체육관 관장으로 알려져 있으며, 평소에는 느긋한 성격이지만 배틀이 시작되면 승리를 향한 불타는 투지를 보입니다. 대표 포켓몬은 두랄루돈입니다. / 키워드: 포켓몬스터, 소드실드, 금랑, 체육관 관장"
mop,0,3527,"[사물 → 생활용품] 대걸레: 바닥을 청소하는 데 사용되는, 끝에 스펀지나 흡수성 섬유가 달린 나무 막대입니다. / 키워드: 대걸레, 자루걸레, 청소 도구"
world_war_ii,0,3526,"[개념 및 테마 → 이벤트 및 기념일] 제2차 세계 대전: 1939년 9월 1일 나치 독일의 폴란드 침공으로 시작되어 1945년 8월 15일 일본의 항복으로 끝난 전 세계적인 전쟁입니다. 연합국과 추축국 두 주요 진영으로 나뉘어 싸웠습니다. 이 태그는 제2차 세계 대전과 관련된 이미지, 예를 들어 당시의 기술(전차, 항공기, 군함, 무기), 군복 및 군인, 전투 장면 등에 적용될 수 있습니다. / 키워드: 제2차 세계대전, WWII, 전쟁, 역사"
